Hours Studied,Previous Scores,Extracurricular Activities,Sleep Hours,Sample Question Papers Practiced,Performance Index
2,83,1,8,7,0.4567657718721276
6,83,0,5,0,0.8731809162536827
9,58,1,5,1,0.04035062749057258
1,91,0,5,1,0.35266198577673885
5,82,0,9,4,0.8731809162536827
4,72,1,8,0,0.04035062749057258
5,85,1,9,5,0.925232809301377
7,41,0,5,1,-1.1568429126063982
7,64,1,7,0,0.04035062749057258
5,65,0,4,9,-0.2719607307955937
3,72,1,6,7,-0.11580505165251055
9,46,1,8,3,-0.8445315543202319
2,52,0,6,0,-1.41710237784487
6,49,1,7,7,-0.8965834473679262
3,66,0,8,2,-0.5322201960340656
3,82,1,8,0,0.2485581996813501
5,86,1,6,8,0.925232809301377
3,92,0,8,8,1.2375441675875432
1,88,1,4,5,0.4567657718721276
1,59,0,8,5,-1.000687233463315
5,71,1,4,5,-0.06375315860481617
1,98,1,5,5,0.925232809301377
7,42,0,8,2,-1.1047910195587036
3,72,1,9,2,-0.11580505165251055
9,61,1,4,7,0.09240252053826696
1,82,1,6,6,0.04035062749057258
2,72,0,4,1,-0.2719607307955937
2,67,0,6,4,-0.740427768224843
7,75,0,4,1,0.5088176649198219
8,71,1,8,7,0.6129214510152108
3,72,1,4,1,-0.2719607307955937
5,79,0,8,5,0.5088176649198219
1,68,0,8,3,-0.5322201960340656
5,84,1,4,3,0.7690771301582938
3,74,1,9,6,0.1965063066336557
7,44,0,5,4,-0.9486353404156206
4,49,1,6,4,-1.41710237784487
4,70,1,6,8,-0.11580505165251055
2,76,0,9,5,-0.11580505165251055
2,82,0,8,0,0.09240252053826696
1,72,0,7,8,-0.2719607307955937
1,40,0,5,6,-2.1978807735602857
7,65,1,8,9,-0.011701265557121794
9,87,0,4,3,1.601907418921404
5,89,1,5,2,1.0813884884444602
2,99,1,6,6,1.2375441675875432
2,71,0,4,8,-0.4801683029863712
1,54,1,7,7,-1.3650504847971756
5,84,1,5,2,0.7170252371105995
8,70,1,7,3,0.35266198577673885
1,57,1,9,1,-1.1568429126063982
6,41,1,9,1,-1.1568429126063982
1,95,1,8,1,0.6129214510152108
1,62,1,8,9,-0.6363239821294543
7,50,0,5,6,-0.6883758751771487
8,99,1,6,7,1.8621668841598757
5,85,0,9,7,0.925232809301377
8,62,0,6,8,-0.11580505165251055
8,47,0,8,7,-0.8445315543202319
4,51,0,9,6,-1.3129985917494813
6,88,1,5,7,1.1334403814921545
2,67,1,4,4,-0.7924796612725374
6,42,0,5,0,-1.573258056987953
9,93,0,8,9,1.91421877720757
4,66,0,8,6,-0.42811640993867683
2,51,0,6,6,-1.6253099500356474
5,79,0,4,3,0.5088176649198219
9,70,1,9,1,0.7170252371105995
9,92,0,7,0,1.5498555258737094
7,57,0,5,2,-0.4801683029863712
5,87,1,6,8,1.0813884884444602
4,91,0,9,9,1.2375441675875432
5,42,0,7,7,-1.5212061639402588
5,40,0,6,0,-1.6253099500356474
1,40,1,7,6,-2.24993266660798
2,54,1,4,9,-1.3129985917494813
5,74,1,4,6,0.2485581996813501
6,60,1,9,6,-0.3760645168909824
3,53,0,6,2,-1.2609466987017868
7,89,1,6,9,1.3936998467306263
4,83,1,7,2,0.35266198577673885
4,55,1,9,7,-0.7924796612725374
2,92,0,9,6,0.8211290232059882
2,78,1,5,9,0.04035062749057258
1,65,1,5,0,-0.8445315543202319
2,49,1,6,9,-1.6253099500356474
6,68,0,7,2,0.14445441358596134
6,64,1,6,8,-0.11580505165251055
5,61,1,6,2,-0.5322201960340656
3,60,1,5,9,-0.8445315543202319
1,95,0,8,6,0.8731809162536827
3,44,0,8,8,-1.6253099500356474
8,59,1,5,7,0.14445441358596134
9,87,1,7,3,1.6539593119690983
2,74,0,6,2,-0.11580505165251055
1,82,0,7,6,-0.011701265557121794
8,83,0,9,9,1.2895960606352377
4,85,1,5,5,0.6649733440629051
1,67,0,8,8,-0.6883758751771487
6,44,1,7,7,-1.1047910195587036
7,76,0,7,3,0.4567657718721276
1,68,0,6,4,-0.8445315543202319
1,57,0,5,0,-1.3129985917494813
9,69,1,5,6,0.5608695579675164
7,82,0,9,2,0.8731809162536827
7,56,0,9,2,-0.32401262384328805
6,98,0,8,2,1.7060112050167926
4,68,0,8,8,-0.16785694470020493
2,77,0,9,3,0.14445441358596134
9,85,1,4,0,1.3936998467306263
8,51,1,4,6,-0.7924796612725374
3,69,1,6,2,-0.3760645168909824
4,86,0,6,8,0.7170252371105995
7,62,0,4,2,-0.2719607307955937
2,62,0,5,0,-0.6883758751771487
7,55,1,9,1,-0.58427208908176
4,93,1,6,9,1.0293365953967657
2,84,1,9,1,0.4047138788244332
8,85,0,9,2,1.1334403814921545
7,79,0,8,3,0.8731809162536827
7,56,0,6,0,-0.3760645168909824
4,44,1,6,5,-1.4691542708925645
5,48,0,5,3,-1.1047910195587036
7,72,0,8,1,0.1965063066336557
9,98,0,4,1,1.8621668841598757
4,58,1,4,7,-0.8445315543202319
6,40,1,4,9,-1.41710237784487
3,56,0,9,3,-0.8965834473679262
8,42,1,7,4,-0.9486353404156206
7,93,0,6,1,1.341647953682932
3,97,1,8,0,1.0293365953967657
8,79,1,6,8,0.8211290232059882
9,48,0,9,8,-0.58427208908176
5,66,0,5,5,-0.2199088377478993
9,98,0,7,6,2.174478242446042
9,82,0,5,8,1.2895960606352377
6,86,1,7,5,1.0293365953967657
9,56,0,6,9,-0.011701265557121794
3,80,0,5,6,0.2485581996813501
9,66,1,9,6,0.5088176649198219
2,74,1,8,3,-0.16785694470020493
2,61,0,5,6,-1.1047910195587036
5,93,1,4,9,1.1334403814921545
6,95,0,8,7,1.601907418921404
9,45,1,6,8,-0.6883758751771487
1,80,0,7,1,0.04035062749057258
9,95,0,4,2,1.8101149911121814
9,68,0,9,3,0.4567657718721276
6,93,0,6,2,1.2375441675875432
2,81,1,7,6,0.2485581996813501
7,40,1,8,9,-1.1568429126063982
1,48,1,5,3,-1.9376213083218137
9,60,0,5,5,0.09240252053826696
3,97,1,6,5,1.1854922745398488
4,86,0,6,5,0.6649733440629051
4,48,0,5,1,-1.3129985917494813
7,61,1,8,0,-0.16785694470020493
9,76,0,9,2,1.0293365953967657
1,71,1,9,6,-0.2199088377478993
6,99,0,4,1,1.4978036328260151
1,71,1,5,2,-0.6363239821294543
6,95,1,4,9,1.4978036328260151
7,93,1,5,7,1.4457517397783208
8,66,0,6,9,0.3006100927290445
4,48,1,9,6,-1.1568429126063982
8,91,1,7,2,1.5498555258737094
4,47,0,6,0,-1.3650504847971756
9,40,1,9,4,-0.9486353404156206
3,92,1,9,7,1.1334403814921545
5,89,1,5,6,0.7690771301582938
1,88,0,8,5,0.4047138788244332
8,56,1,4,9,-0.4801683029863712
7,55,0,4,3,-0.6363239821294543
9,62,1,5,3,0.2485581996813501
7,67,0,5,2,0.1965063066336557
3,53,0,8,8,-1.1047910195587036
4,59,0,9,6,-0.4801683029863712
3,52,0,4,1,-1.41710237784487
7,79,0,5,8,0.7690771301582938
2,62,0,9,7,-0.7924796612725374
2,58,0,9,7,-0.9486353404156206
2,59,1,6,4,-0.8965834473679262
8,96,0,8,3,1.7580630980644871
5,96,0,8,0,1.341647953682932
5,60,0,9,0,-0.5322201960340656
7,52,0,9,4,-0.42811640993867683
2,65,0,9,0,-0.6883758751771487
8,78,1,5,7,0.8731809162536827
8,85,1,4,7,1.2895960606352377
6,56,1,6,4,-0.4801683029863712
9,76,1,9,6,1.0293365953967657
1,98,0,7,9,0.9772847023490714
7,47,0,6,9,-0.8965834473679262
2,89,0,6,5,0.6649733440629051
7,80,1,9,7,1.0293365953967657
6,70,0,7,4,0.1965063066336557
2,54,1,6,9,-1.41710237784487
5,49,0,9,1,-0.8445315543202319
8,58,0,5,3,-0.16785694470020493
1,93,1,9,2,0.5608695579675164
2,94,0,7,5,0.7690771301582938
2,60,0,4,5,-1.0527391265110093
6,64,1,4,4,-0.11580505165251055
4,60,1,8,2,-0.5322201960340656
8,75,0,9,7,0.6129214510152108
9,50,0,5,8,-0.5322201960340656
8,64,0,5,7,0.14445441358596134
5,74,0,9,4,0.14445441358596134
1,74,0,8,3,-0.4801683029863712
9,85,0,8,7,1.3936998467306263
4,99,0,9,3,1.5498555258737094
9,55,0,4,4,-0.32401262384328805
9,84,0,4,3,1.1334403814921545
9,85,0,7,9,1.7060112050167926
5,95,0,9,5,1.4457517397783208
8,85,0,6,7,1.2375441675875432
7,59,1,5,4,-0.11580505165251055
3,67,0,7,9,-0.3760645168909824
3,52,1,4,7,-1.2088948056540925
2,64,0,8,0,-0.7924796612725374
8,47,1,8,6,-0.6883758751771487
8,44,0,4,2,-1.000687233463315
6,63,0,5,5,-0.32401262384328805
5,68,1,5,3,0.04035062749057258
8,58,1,5,3,-0.2199088377478993
7,42,1,7,5,-1.1047910195587036
9,48,0,4,3,-0.6883758751771487
2,63,0,6,4,-0.7924796612725374
5,62,0,7,4,-0.5322201960340656
9,94,1,7,5,1.9662706702552646
2,60,0,8,2,-0.7924796612725374
7,42,1,6,8,-1.0527391265110093
7,60,0,7,2,-0.16785694470020493
4,63,0,9,3,-0.5322201960340656
2,40,1,4,2,-2.3019845596556743
9,45,0,7,9,-0.7924796612725374
1,53,1,6,1,-1.6253099500356474
1,69,0,8,5,-0.6883758751771487
4,49,0,4,8,-1.2609466987017868
4,50,0,6,3,-1.2609466987017868
1,46,0,7,2,-1.833517522226425
1,77,1,6,6,-0.16785694470020493
6,99,1,8,7,1.8101149911121814
8,94,1,5,8,1.5498555258737094
2,76,0,6,9,0.09240252053826696
7,77,0,5,2,0.7170252371105995
8,85,1,6,9,1.341647953682932
1,67,1,7,7,-0.740427768224843
8,71,0,9,4,0.6649733440629051
1,53,1,8,6,-1.3650504847971756
1,60,0,5,2,-1.1568429126063982
6,93,1,8,0,1.601907418921404
6,42,0,8,1,-1.3129985917494813
6,40,0,6,5,-1.3650504847971756
4,61,0,5,3,-0.740427768224843
8,87,0,8,6,1.341647953682932
4,62,0,8,1,-0.5322201960340656
7,60,1,9,3,-0.16785694470020493
1,68,0,9,7,-0.42811640993867683
4,86,0,4,5,0.5608695579675164
3,70,1,8,1,-0.42811640993867683
1,61,1,6,7,-1.0527391265110093
4,75,1,8,9,0.1965063066336557
5,70,1,5,3,0.14445441358596134
3,43,1,4,0,-1.833517522226425
9,74,0,9,9,0.925232809301377
7,62,1,8,0,-0.11580505165251055
2,90,1,9,9,0.7690771301582938
4,82,0,8,8,0.4567657718721276
4,93,0,4,9,1.0293365953967657
7,76,1,8,2,0.7690771301582938
4,94,0,8,6,1.2375441675875432
4,96,1,6,1,1.341647953682932
3,66,1,4,4,-0.6363239821294543
6,74,0,4,6,0.3006100927290445
4,83,0,7,8,0.4567657718721276
1,62,0,5,6,-1.000687233463315
5,87,1,8,0,0.8731809162536827
5,99,0,7,5,1.7580630980644871
2,57,1,6,0,-1.3129985917494813
9,81,1,9,5,1.1854922745398488
1,88,1,6,1,0.4047138788244332
1,44,0,8,8,-1.7814656291787305
6,61,1,6,1,-0.42811640993867683
2,88,1,4,6,0.4567657718721276
1,71,0,4,4,-0.58427208908176
7,65,0,7,4,-0.2199088377478993
1,92,1,6,7,0.6129214510152108
3,58,0,5,8,-0.7924796612725374
3,88,1,4,4,0.6649733440629051
2,45,0,5,2,-1.833517522226425
7,64,0,8,7,0.14445441358596134
8,98,0,6,7,2.018322563302959
6,45,0,9,8,-1.2088948056540925
5,51,1,7,6,-0.9486353404156206
1,74,1,7,0,-0.2199088377478993
6,82,0,7,5,0.7690771301582938
8,81,1,9,4,1.0293365953967657
3,95,1,4,4,1.1854922745398488
7,88,1,7,5,1.341647953682932
3,87,0,6,8,0.4047138788244332
2,52,1,8,1,-1.4691542708925645
9,48,1,5,4,-0.42811640993867683
3,64,0,7,1,-0.6363239821294543
6,49,1,8,9,-0.740427768224843
8,87,1,4,9,1.5498555258737094
4,62,1,4,6,-0.740427768224843
4,56,1,5,9,-0.6883758751771487
3,94,0,4,6,1.0293365953967657
1,52,1,6,3,-1.5212061639402588
1,96,1,5,6,0.8731809162536827
4,58,1,7,1,-0.7924796612725374
3,89,1,4,1,0.6649733440629051
9,44,0,5,7,-0.6363239821294543
7,92,0,8,1,1.5498555258737094
7,65,1,6,7,0.04035062749057258
2,63,1,6,9,-0.6883758751771487
7,46,0,9,8,-0.8445315543202319
5,84,1,9,5,0.8211290232059882
1,99,0,7,5,1.0813884884444602
9,57,0,4,1,-0.11580505165251055
5,98,1,8,7,1.6539593119690983
6,41,1,6,0,-1.41710237784487
3,89,0,9,7,0.8731809162536827
6,48,0,8,2,-1.000687233463315
3,40,0,8,2,-1.833517522226425
2,70,0,6,9,-0.3760645168909824
6,88,1,4,1,0.8731809162536827
6,79,0,5,2,0.5088176649198219
8,52,0,6,1,-0.58427208908176
4,87,1,7,5,0.7690771301582938
2,81,0,6,1,0.1965063066336557
4,84,1,6,9,0.4567657718721276
5,41,0,5,0,-1.573258056987953
1,72,1,5,7,-0.42811640993867683
4,71,1,6,5,0.04035062749057258
3,55,0,4,8,-1.000687233463315
2,69,0,5,4,-0.5322201960340656
7,53,1,9,5,-0.42811640993867683
9,57,0,6,0,-0.11580505165251055
4,63,0,4,8,-0.5322201960340656
9,90,0,8,6,1.7060112050167926
6,82,0,4,6,0.4047138788244332
4,69,1,5,1,-0.2719607307955937
4,52,0,9,5,-0.8965834473679262
2,42,0,8,5,-1.7814656291787305
9,40,0,4,0,-1.1047910195587036
9,80,1,5,7,1.0813884884444602
7,89,1,9,0,1.341647953682932
5,44,0,9,6,-1.3650504847971756
4,61,0,6,6,-0.6883758751771487
7,61,0,8,6,-0.16785694470020493
8,78,0,6,8,0.925232809301377
2,98,0,9,8,1.2375441675875432
2,46,1,7,9,-1.677361843083342
9,55,0,7,3,-0.2719607307955937
6,61,0,5,3,-0.32401262384328805
2,98,0,8,8,1.1854922745398488
3,47,1,6,9,-1.3129985917494813
5,75,1,5,8,0.2485581996813501
4,96,1,6,9,1.341647953682932
4,94,1,8,1,1.1854922745398488
6,40,1,6,2,-1.3650504847971756
8,43,0,7,5,-1.2088948056540925
2,86,1,7,7,0.5608695579675164
2,81,0,4,9,0.35266198577673885
8,75,1,8,7,0.6649733440629051
6,98,1,6,2,1.6539593119690983
6,48,0,7,4,-0.8965834473679262
8,67,1,5,4,0.3006100927290445
8,92,1,7,7,1.7580630980644871
7,61,0,8,3,-0.16785694470020493
8,91,0,8,9,1.6539593119690983
7,62,1,7,9,-0.06375315860481617
5,74,0,5,7,0.09240252053826696
3,86,1,7,6,0.5088176649198219
4,78,0,4,6,0.35266198577673885
9,88,0,9,6,1.4978036328260151
1,76,1,9,7,-0.11580505165251055
4,89,0,6,7,0.8211290232059882
7,93,1,8,6,1.601907418921404
4,52,1,7,0,-1.2088948056540925
7,42,0,7,3,-0.9486353404156206
1,44,1,4,9,-2.0417250944172025
1,63,1,7,8,-1.1047910195587036
1,51,0,8,0,-1.677361843083342
3,71,0,4,0,-0.3760645168909824
1,72,1,7,1,-0.42811640993867683
3,97,0,9,0,1.0293365953967657
8,61,1,4,2,-0.2199088377478993
2,66,1,6,3,-0.740427768224843
3,51,1,9,2,-1.2088948056540925
6,58,1,7,8,-0.4801683029863712
7,41,1,5,6,-1.2088948056540925
8,99,0,5,8,2.1224263493983475
5,91,1,8,1,1.1854922745398488
2,57,0,5,9,-1.0527391265110093
9,54,1,8,6,-0.16785694470020493
7,71,0,8,6,0.4047138788244332
5,55,1,9,1,-0.8445315543202319
7,90,0,8,8,1.4978036328260151
1,68,0,4,4,-0.7924796612725374
6,60,1,4,3,-0.32401262384328805
1,90,0,4,6,0.4047138788244332
1,54,0,4,8,-1.4691542708925645
5,70,0,4,4,0.09240252053826696
3,69,0,7,8,-0.3760645168909824
4,47,0,6,0,-1.4691542708925645
6,82,1,9,3,0.8211290232059882
5,46,0,6,3,-1.3650504847971756
3,84,0,9,3,0.5088176649198219
3,67,0,4,1,-0.6363239821294543
5,68,1,7,1,-0.06375315860481617
1,48,1,9,1,-1.573258056987953
4,93,1,6,5,0.8731809162536827
4,71,1,4,2,-0.16785694470020493
2,57,0,9,6,-1.0527391265110093
3,50,0,8,4,-1.3129985917494813
1,44,0,9,1,-2.0417250944172025
4,41,0,4,9,-1.677361843083342
5,52,0,8,9,-0.8445315543202319
1,73,1,9,1,-0.2719607307955937
5,88,0,4,8,0.925232809301377
2,64,0,6,9,-0.6883758751771487
4,54,0,8,9,-0.8965834473679262
1,51,1,6,6,-1.6253099500356474
3,71,1,4,5,-0.2719607307955937
9,90,0,7,3,1.8621668841598757
1,54,1,4,8,-1.3129985917494813
4,99,0,4,9,1.4457517397783208
5,92,0,5,2,1.1334403814921545
7,79,0,5,4,0.7170252371105995
2,68,1,7,2,-0.4801683029863712
1,44,1,5,7,-1.9896732013695082
7,45,1,7,2,-1.1047910195587036
9,73,0,7,0,0.8731809162536827
3,90,0,9,5,0.925232809301377
7,69,1,5,7,0.3006100927290445
8,98,0,6,7,1.91421877720757
5,43,0,6,0,-1.3129985917494813
4,95,0,9,6,1.2375441675875432
8,69,1,7,7,0.35266198577673885
1,54,0,9,6,-1.6253099500356474
2,95,1,7,5,0.8731809162536827
8,65,0,4,4,-0.011701265557121794
4,98,0,6,6,1.1854922745398488
9,57,0,5,3,-0.2199088377478993
6,83,1,4,7,0.8211290232059882
2,96,0,5,7,0.9772847023490714
8,69,0,9,5,0.4567657718721276
9,84,0,9,3,1.4457517397783208
3,45,0,8,9,-1.677361843083342
1,98,0,9,1,0.7170252371105995
7,87,1,5,4,0.9772847023490714
4,81,0,4,6,0.5608695579675164
1,88,1,8,5,0.35266198577673885
9,71,1,9,5,0.7170252371105995
1,78,1,5,9,-0.16785694470020493
1,93,0,7,7,0.6649733440629051
8,74,0,7,7,0.6649733440629051
2,52,0,5,4,-1.6253099500356474
4,45,0,6,6,-1.4691542708925645
8,96,1,6,4,1.8101149911121814
5,65,1,6,9,-0.2199088377478993
3,82,1,8,6,0.4047138788244332
9,53,0,7,9,-0.16785694470020493
2,52,1,8,8,-1.1568429126063982
5,62,0,6,9,-0.3760645168909824
4,63,1,5,9,-0.32401262384328805
4,83,0,5,7,0.5608695579675164
3,54,0,4,6,-1.1047910195587036
8,45,1,4,6,-0.6883758751771487
7,49,0,7,7,-0.8445315543202319
9,58,1,7,3,-0.2199088377478993
4,70,1,8,4,-0.011701265557121794
7,46,1,8,0,-1.000687233463315
2,54,1,4,1,-1.2609466987017868
3,83,0,6,3,0.6129214510152108
8,79,0,8,5,1.1334403814921545
2,99,1,8,1,1.1334403814921545
5,69,1,7,8,0.09240252053826696
7,72,1,6,9,0.5088176649198219
4,53,1,8,1,-0.9486353404156206
5,62,1,7,0,-0.5322201960340656
9,84,0,9,9,1.2375441675875432
7,43,0,7,2,-1.2609466987017868
3,69,1,7,8,-0.16785694470020493
1,71,1,5,6,-0.5322201960340656
2,90,1,7,0,0.6129214510152108
5,88,0,7,3,1.1334403814921545
5,56,1,5,8,-0.6883758751771487
7,58,1,4,1,-0.42811640993867683
8,97,0,8,1,1.8621668841598757
7,78,0,4,1,0.4567657718721276
5,65,0,8,4,-0.16785694470020493
5,97,1,5,6,1.601907418921404
9,68,1,4,8,0.6129214510152108
6,73,1,7,9,0.4567657718721276
2,97,0,9,6,1.0293365953967657
8,57,0,9,3,-0.11580505165251055
1,92,1,9,7,0.7170252371105995
2,76,1,9,8,0.14445441358596134
5,66,1,8,6,-0.2719607307955937
8,53,1,8,0,-0.32401262384328805
3,75,0,4,5,-0.06375315860481617
6,60,0,4,8,-0.3760645168909824
6,85,0,8,8,1.1854922745398488
6,95,0,5,6,1.2895960606352377
2,73,1,6,6,-0.3760645168909824
3,79,0,6,9,0.04035062749057258
8,95,1,7,3,1.91421877720757
9,44,1,4,4,-0.6363239821294543
3,70,1,7,1,-0.4801683029863712
5,94,0,8,8,1.341647953682932
5,40,1,6,9,-1.4691542708925645
6,74,0,6,6,0.3006100927290445
4,64,1,7,2,-0.3760645168909824
4,97,1,5,5,1.2895960606352377
1,91,0,6,1,0.4047138788244332
5,99,1,6,0,1.3936998467306263
9,82,0,9,5,1.2895960606352377
9,71,0,5,2,0.4567657718721276
1,83,0,7,2,0.14445441358596134
6,96,0,5,7,1.5498555258737094
1,83,0,7,5,0.1965063066336557
2,51,1,5,1,-1.3650504847971756
6,86,0,9,5,0.9772847023490714
4,44,1,6,9,-1.41710237784487
9,41,1,8,1,-1.000687233463315
3,79,0,6,0,0.14445441358596134
4,86,0,8,9,0.6649733440629051
6,66,1,5,9,0.1965063066336557
9,58,0,6,2,0.09240252053826696
9,57,0,8,6,-0.06375315860481617
3,49,1,4,0,-1.3129985917494813
3,83,0,4,5,0.35266198577673885
7,84,0,7,0,0.9772847023490714
9,51,0,9,3,-0.2719607307955937
6,95,1,6,7,1.341647953682932
1,57,1,6,6,-1.2088948056540925
2,87,0,6,9,0.2485581996813501
3,94,0,7,9,0.7690771301582938
3,53,0,6,2,-1.2609466987017868
4,94,0,5,9,1.0293365953967657
8,55,0,8,3,-0.32401262384328805
3,98,0,9,0,1.2895960606352377
5,72,1,5,0,0.04035062749057258
6,57,1,9,0,-0.6363239821294543
1,58,1,7,1,-1.1047910195587036
9,83,0,7,5,1.2895960606352377
9,58,1,6,2,-0.011701265557121794
4,42,1,7,0,-1.677361843083342
6,61,1,7,2,-0.2199088377478993
9,68,1,7,7,0.4047138788244332
9,57,1,5,4,-0.06375315860481617
5,76,0,4,8,0.3006100927290445
3,97,1,4,1,1.0813884884444602
6,68,0,9,9,0.09240252053826696
7,52,1,6,9,-0.3760645168909824
8,72,1,4,2,0.5088176649198219
7,67,0,9,9,0.2485581996813501
3,90,1,9,9,1.0293365953967657
2,63,1,7,5,-0.7924796612725374
4,53,0,8,3,-0.9486353404156206
7,97,0,9,5,1.8101149911121814
9,78,1,6,0,0.925232809301377
4,62,0,7,1,-0.740427768224843
4,77,0,7,1,0.14445441358596134
7,60,0,4,0,-0.32401262384328805
4,85,1,7,1,0.7170252371105995
6,68,1,8,7,-0.06375315860481617
7,83,0,9,7,1.0293365953967657
4,74,0,9,0,0.2485581996813501
7,57,1,4,3,-0.42811640993867683
1,90,0,4,6,0.3006100927290445
7,43,0,9,0,-1.2088948056540925
4,90,0,7,3,1.0293365953967657
5,54,1,5,1,-1.0527391265110093
9,64,0,7,5,0.4047138788244332
5,48,1,8,6,-1.0527391265110093
7,47,0,8,8,-0.740427768224843
6,98,0,5,1,1.7060112050167926
7,50,1,7,2,-0.6883758751771487
3,54,0,8,4,-0.8445315543202319
5,42,1,6,3,-1.4691542708925645
9,84,1,5,3,1.2895960606352377
7,57,1,8,6,-0.2719607307955937
8,70,0,4,0,0.4567657718721276
9,56,0,4,9,-0.11580505165251055
7,65,0,4,1,-0.11580505165251055
2,52,1,9,8,-1.41710237784487
8,90,0,7,5,1.6539593119690983
5,86,1,7,9,0.925232809301377
7,85,0,6,7,1.0813884884444602
3,61,1,6,3,-0.740427768224843
8,68,0,8,8,0.4567657718721276
9,53,0,5,1,-0.3760645168909824
5,91,1,9,5,1.1854922745398488
1,83,0,7,0,-0.06375315860481617
8,56,0,7,6,-0.42811640993867683
6,83,0,4,4,0.8731809162536827
4,65,0,5,8,-0.32401262384328805
9,43,0,7,4,-0.7924796612725374
3,43,1,6,6,-1.573258056987953
3,57,1,7,4,-1.0527391265110093
6,98,1,6,0,1.4978036328260151
9,45,1,7,4,-0.6363239821294543
6,63,1,9,6,-0.011701265557121794
2,96,1,7,8,1.1334403814921545
6,84,0,6,6,1.0293365953967657
5,92,1,7,8,1.1334403814921545
7,43,1,4,3,-1.2609466987017868
5,68,0,9,6,0.09240252053826696
2,88,1,6,6,0.5088176649198219
2,51,0,7,7,-1.41710237784487
1,84,1,5,0,0.04035062749057258
8,95,1,6,3,1.7060112050167926
7,89,1,4,5,1.2375441675875432
7,96,1,6,1,1.6539593119690983
4,98,1,8,4,1.2895960606352377
2,55,0,4,0,-1.2088948056540925
2,56,0,5,8,-1.1568429126063982
4,81,0,7,0,0.3006100927290445
2,51,0,6,9,-1.4691542708925645
8,59,1,4,7,-0.06375315860481617
3,60,1,8,4,-0.6363239821294543
7,49,1,7,3,-0.8965834473679262
8,75,1,5,2,0.6129214510152108
5,63,1,8,0,-0.32401262384328805
2,98,0,9,6,1.1854922745398488
8,86,0,4,0,1.1854922745398488
8,93,0,9,0,1.5498555258737094
3,56,1,7,6,-1.1047910195587036
8,40,0,7,3,-1.1568429126063982
1,74,1,8,0,-0.2719607307955937
7,46,1,9,0,-0.8445315543202319
7,45,1,7,5,-1.000687233463315
4,97,0,4,3,1.1334403814921545
8,84,0,5,8,1.1854922745398488
3,80,0,7,6,0.1965063066336557
1,75,1,8,2,-0.11580505165251055
4,80,0,9,0,0.5088176649198219
8,61,0,8,9,0.04035062749057258
9,71,1,8,4,0.6649733440629051
9,63,1,7,0,0.14445441358596134
6,44,0,7,4,-1.1568429126063982
9,61,0,9,9,0.1965063066336557
2,49,0,6,5,-1.573258056987953
2,78,0,7,4,-0.06375315860481617
4,64,0,9,1,-0.42811640993867683
1,73,0,8,7,-0.4801683029863712
6,80,1,4,7,0.6129214510152108
8,65,0,8,3,0.3006100927290445
7,82,1,4,3,0.8731809162536827
7,78,1,6,8,0.7690771301582938
6,53,0,9,2,-0.8445315543202319
7,64,1,9,1,0.09240252053826696
1,75,0,6,0,-0.2719607307955937
6,69,0,9,5,-0.011701265557121794
1,56,0,8,1,-1.5212061639402588
7,75,1,5,1,0.4567657718721276
5,97,0,8,0,1.3936998467306263
5,49,1,4,5,-1.000687233463315
9,46,0,7,3,-0.740427768224843
4,42,0,4,3,-1.833517522226425
3,99,1,7,3,0.925232809301377
4,87,1,9,5,0.8731809162536827
8,75,0,7,6,0.7170252371105995
3,90,0,5,9,0.7170252371105995
3,47,1,4,5,-1.41710237784487
6,71,1,9,3,0.4567657718721276
3,54,1,7,6,-1.2088948056540925
9,56,1,5,9,0.04035062749057258
7,74,1,5,2,0.4567657718721276
7,51,1,6,8,-0.5322201960340656
3,60,1,8,1,-0.9486353404156206
8,63,1,4,8,0.1965063066336557
9,61,1,5,6,0.1965063066336557
8,49,1,9,6,-0.6883758751771487
8,74,1,8,1,0.5088176649198219
2,90,0,8,1,0.4567657718721276
7,98,0,6,1,1.7060112050167926
9,75,1,4,1,0.6129214510152108
8,57,1,8,5,-0.16785694470020493
3,64,0,5,3,-0.5322201960340656
6,50,1,6,1,-0.6363239821294543
5,60,1,4,0,-0.4801683029863712
2,97,1,7,9,1.0813884884444602
9,91,0,4,9,1.9662706702552646
4,80,1,8,9,0.4047138788244332
6,90,1,9,7,1.4978036328260151
1,45,0,6,0,-1.9376213083218137
1,69,1,8,6,-0.3760645168909824
2,65,0,6,1,-0.6363239821294543
2,83,1,4,3,0.09240252053826696
4,54,1,7,0,-0.9486353404156206
5,55,1,7,0,-0.6883758751771487
6,95,0,8,7,1.4978036328260151
3,97,0,7,1,1.1854922745398488
9,51,1,6,9,-0.32401262384328805
4,46,1,4,5,-1.41710237784487
4,98,1,4,3,1.1854922745398488
2,86,0,5,9,0.5088176649198219
7,68,1,4,9,0.2485581996813501
3,72,0,6,5,-0.16785694470020493
4,99,0,6,6,1.3936998467306263
9,78,1,6,0,0.925232809301377
3,97,1,9,0,1.2375441675875432
2,97,0,7,6,1.0293365953967657
3,99,1,7,8,1.1334403814921545
4,80,0,5,5,0.4047138788244332
5,42,1,5,1,-1.4691542708925645
8,43,1,7,0,-1.000687233463315
9,63,0,8,2,0.1965063066336557
6,78,1,7,3,0.6649733440629051
6,41,0,8,8,-1.2609466987017868
6,47,1,8,4,-0.9486353404156206
4,51,0,5,7,-1.0527391265110093
1,44,0,8,7,-1.7814656291787305
